student_id,prolog_score,haskell_score,TotalScore,BinaryScore,avDiffratioAlll,avDiffratioCompleted,avdiffDeadline.1,nmbrDecemberSubs,nmbrCompleteDecemberSubs,nmbrJanuarySubs,nmbrCompleteJanuarySubs,nmbrSuccessTestsJanuary,nbCompleteOnTimeSubs.1,nmbMorningSubsOnTIme,nmbDaySubsOnTIme,nmbNightSubsOnTIme,nmbrAlmostCheat.1,nmbrCheat.1,nmbrCheatOnTime.1,nmbMorningubsOnTImeCompleted,nmbDaySubsOnTImeCompleted,nmbNightSubsOnTImeCompleted,nmbMorningubsOnTImeCompleted.1,nmbDaySubsOnTImeCompleted.1,nmbNightSubsOnTImeCompleted.1,nbMorningCompleteSubs,nDayCompleteSubs,nbNightCompleteSubs,nbMorningSubs,nmbDaySubs,nmbNightSubs,nmbrOctoberSubs,nmbrCompleteOctoberSubs,avNmbrShort_05,avNmbrQuiteShort_075,avNmbrQuiteLong_15,avNmbrLong_2,avNmbrAroundSol_0.25,avStyleLengthCompltedSubsJanuary,avStyleLengthCompltedSubsOctober,avStyleLength,Avsubtime,nmbrCompleteSubs
276132dfc5ce74e800eea533b07a7899,7.15,5.3,12.45,1,0.94,1.17,0.74,23,5,11,4,70,13,0,64,0,28,4,1,0,13,0,0,13,0,6,47,0,18,205,0,76,20,0.55,0.13,0.11,0.04,0.14,614,96.4,232.08,2.02E+11,20
8fa7e3a65722952f3deab80c85b560c4,6.4,8.8,15.2,1,0.68,1.36,0.62,3,2,43,3,213,0,0,0,0,4,0,0,0,0,0,0,0,0,2,15,0,2,82,0,32,9,0.28,0.59,0,0.03,0.09,6290.67,187.11,1209.18,2.02E+11,9
37a96ea61dd9436daf939bbd4b9b738d,5.45,2.8,8.25,0,0.87,1.02,0.72,74,8,135,20,666,24,0,190,0,104,9,2,0,24,0,0,24,0,7,82,2,42,455,20,18,8,0.28,0.22,0,0,0.5,124.8,84.5,270.2,2.02E+11,8
3ba1be57be044522c705c1f5e503cee4,4.2,3.4,7.6,0,0.94,1.02,1.36,103,13,87,7,384,3,0,6,0,44,6,0,0,3,0,0,3,0,4,46,0,18,339,0,52,8,0.25,0.12,0,0.23,0.4,182.86,9,115.52,2.02E+11,8
3ba7e1117f7dde1049ca63f6c716882b,6.7,5.6,12.3,1,1.11,1.88,1.63,148,17,108,12,452,20,0,428,0,168,8,6,0,20,0,0,20,0,15,68,0,96,747,0,222,29,0.5,0.26,0,0.1,0.14,53.67,125.93,109.73,2.02E+11,29
c5dfcea4e4cdabcac82e8bae0ed8bbe1,7.7,6.6,14.3,1,3.46,3.46,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2.02E+11,1
a8289d691ff405988b384477a48da430,6.1,8.1,14.2,1,1.6,1.57,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,4,8,0,11,9,0.09,0.27,0.09,0.18,0.36,0,0,0,2.02E+11,9
404ff6faf1b4b1bd551e9f420cc243b8,2.4,8.2,10.6,1,1.09,1.16,0.74,263,21,63,12,207,34,0,304,0,79,14,3,0,34,0,0,34,0,0,106,20,1,783,91,251,53,0.42,0.27,0.02,0.04,0.22,335.67,69.58,196.1,2.02E+11,53
404ff6faf1b4b1bd551e9f420cc243b8,0.4,6,6.4,0,1.09,1.16,0.74,263,21,63,12,207,34,0,304,0,79,14,3,0,34,0,0,34,0,0,106,20,1,783,91,251,53,0.42,0.27,0.02,0.04,0.22,335.67,69.58,196.1,2.02E+11,53
6bc1e0048b0f878f6ca3d292841a2458,5.5,8.6,14.1,1,0.89,1.05,1.01,104,42,9,2,34,29,0,136,0,42,8,6,0,29,0,0,29,0,0,59,11,0,214,24,22,14,0.18,0.36,0,0.05,0.41,162,85.43,480.34,2.02E+11,14
41afaadaf488b146cc80ee33ccceb074,1.6,6.8,8.4,0,1.24,1.29,1.44,425,84,28,13,250,33,0,145,0,73,8,2,0,33,0,0,33,0,29,110,10,90,471,11,78,29,0.26,0.26,0.14,0.14,0.13,3558.77,49.93,949.13,2.02E+11,29
41afaadaf488b146cc80ee33ccceb074,3.52,3,6.52,0,1.24,1.29,1.44,425,84,28,13,250,33,0,145,0,73,8,2,0,33,0,0,33,0,29,110,10,90,471,11,78,29,0.26,0.26,0.14,0.14,0.13,3558.77,49.93,949.13,2.02E+11,29
ae381f50e1b5ecacfdd223a1b616db5e,7.5,6.2,13.7,1,1.04,1.29,1.71,9,7,7,5,27,17,0,62,0,17,1,1,0,17,0,0,17,0,2,44,0,3,140,0,46,17,0.26,0.22,0,0.33,0.13,8,4.71,107.91,2.02E+11,17
a043baa584e7c9815cc2b2ad5ed7967b,6.15,7.2,13.35,1,1,1.47,2.39,5,4,7,0,69,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,0,14,0,2,2,0,0,0,0.5,0.5,0,0,138.67,2.02E+11,2
4d7c73f98b6436dea73429f3c190094d,5.5,6.4,11.9,1,0.9,1.25,1.05,29,6,0,0,0,15,0,103,0,72,7,1,0,15,0,0,15,0,1,26,0,3,263,0,18,4,0.44,0.22,0,0.11,0.22,0,87,518.22,2.02E+11,4
54d15b6ebba8b8739d05bf624bfb6e73,4.2,4.6,8.8,0,0.76,1.1,0.61,46,12,75,8,360,12,0,28,0,20,1,0,0,12,0,0,12,0,0,35,0,15,181,0,60,7,0.47,0.38,0,0.02,0.12,9.5,134.86,216.34,2.02E+11,7
54d15b6ebba8b8739d05bf624bfb6e73,1,5.5,6.5,0,0.76,1.1,0.61,46,12,75,8,360,12,0,28,0,20,1,0,0,12,0,0,12,0,0,35,0,15,181,0,60,7,0.47,0.38,0,0.02,0.12,9.5,134.86,216.34,2.02E+11,7
552143220c4501d36c25133741f5a08e,6,4.3,10.3,1,0.93,1.17,0.93,200,48,185,90,1284,28,0,227,0,115,10,1,0,28,0,0,28,0,13,208,2,36,751,2,148,33,0.39,0.06,0.05,0.1,0.34,168.44,221.33,189.13,2.02E+11,33
726b7a2d27d7cf498094124df70d2338,5.6,7,12.6,1,0.91,1.24,0.95,262,35,491,113,2711,25,0,306,0,157,26,2,0,25,0,0,25,0,45,173,4,204,1016,45,178,25,0.31,0.25,0,0.09,0.34,102.41,10.56,168.79,2.02E+11,25
59160cb7214ab89e89c754af4c6e1db0,5.8,6.5,12.3,1,0.85,1,1.03,243,42,70,19,473,21,0,192,0,75,10,7,0,21,0,0,21,0,0,86,19,0,428,92,22,13,0.18,0.18,0,0.05,0.59,129.05,110.46,280.3,2.02E+11,13
5ac6cd65b211fea4a0d8bd2d09e544e6,2.9,4.1,7,0,0.92,1.4,1.29,155,13,139,20,821,0,0,0,0,41,2,0,0,0,0,0,0,0,0,26,20,0,187,157,50,13,0.18,0.04,0.12,0.22,0.4,230.6,45.54,139.57,2.02E+11,13
5f7d329529a795f80d538381a3aa9707,1.5,6,7.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
e02d70ac3373c0c23aef41f169b393e6,5.6,6.5,12.1,1,0.83,1.04,0.84,86,14,2,1,20,12,0,186,0,11,1,1,0,12,0,0,12,0,9,33,0,38,322,1,79,12,0.53,0.09,0,0.08,0.25,0,161,610.48,2.02E+11,12
671067b7ed7a482233b94c0c9a986da8,4.3,4.7,9,0,1,1.11,0.92,332,47,49,17,242,48,0,494,0,151,21,6,0,48,0,0,48,0,3,144,0,64,836,0,197,44,0.38,0.26,0.03,0.07,0.25,1087.06,83.82,500.6,2.02E+11,44
e402db7c93a943f24ce4886bbef602ed,3.8,7,10.8,1,1.04,1.17,1.17,2,0,0,0,0,11,0,97,0,13,0,0,0,11,0,0,11,0,3,13,0,8,101,0,2,2,0,0,0,0,1,0,0,629.5,2.02E+11,2
8db1718e15ce084bbec810bc6db1f30d,3.5,5.6,9.1,0,1.03,1.08,1.13,24,14,3,2,4,7,0,13,0,18,1,0,0,7,0,0,7,0,2,36,13,6,52,18,9,7,0.11,0.22,0,0.11,0.44,0,0,91.14,2.02E+11,7
96e535d8d80a5259314cf6f28e3b1d51,2,6.4,8.4,0,0.92,0.99,1.37,92,27,0,0,0,3,0,3,0,21,3,1,0,3,0,0,3,0,6,38,14,16,128,46,13,6,0,0.15,0,0.15,0.69,0,52.67,378.28,2.02E+11,6
a6b7a8697db086df9eca2b304a1d120f,2.4,6.1,8.5,0,0.88,1.46,0.88,0,0,0,0,0,2,0,4,0,4,1,0,0,2,0,0,2,0,0,13,0,0,43,0,19,5,0.63,0,0.05,0.05,0.16,0,16.8,311.38,2.02E+11,5
a729e8e18316bc56bb818cb25dfb888c,4.2,2.3,6.5,0,1.12,1.16,1.53,92,76,55,36,765,0,0,0,0,55,15,0,0,0,0,0,0,0,63,85,0,84,122,1,35,19,0.11,0.2,0,0.29,0.34,158.11,0,222.16,2.02E+11,19
ece61fab59919e76149508f51d8d0fcb,3.7,6,9.7,0,0.67,0.73,0.42,68,11,43,3,216,10,0,263,0,65,2,1,0,10,0,0,10,0,4,22,0,77,304,0,111,4,0.57,0.38,0,0,0.05,6.67,19,220.31,2.02E+11,4
ac13beb3258ac5a11bcb017cf1caf760,4.3,5.3,9.6,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
ac13beb3258ac5a11bcb017cf1caf760,0.8,6.5,7.3,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
ed4269a1ee7c15b0b396dad7f8db7d19,6,3,9,0,0.78,1.02,1.26,126,9,284,35,1282,5,0,151,0,72,7,0,0,5,0,0,5,0,0,52,3,12,513,5,66,8,0.17,0.12,0,0.09,0.52,197.83,0,166.76,2.02E+11,8
dd1e8bf60c480f72bec47b060b74ebdc,3.95,4.6,8.55,0,1.03,1.38,1.46,153,47,0,0,0,40,0,354,0,95,10,2,0,40,0,0,40,0,8,99,1,29,627,4,162,29,0.27,0.22,0.07,0.11,0.3,0,63.86,581,2.02E+11,29
d7ad87fd4b02effba441165bb603cbd2,2.65,4.1,6.75,0,0.82,1.03,0.7,266,29,1,1,1,15,0,184,0,77,1,0,0,15,0,0,15,0,21,44,9,136,337,52,112,21,0.3,0.33,0.03,0.02,0.29,100,27.81,254.97,2.02E+11,21
f926ae2a42a5135a58d19bad28a31752,1.2,6.3,7.5,0,1.01,1.23,1.01,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,0,0,24,0,24,6,0.17,0,0.04,0,0.5,0,0,0,2.02E+11,6
dd1e8bf60c480f72bec47b060b74ebdc,0.8,5.5,6.3,0,1.03,1.38,1.46,153,47,0,0,0,40,0,354,0,95,10,2,0,40,0,0,40,0,8,99,1,29,627,4,162,29,0.27,0.22,0.07,0.11,0.3,0,63.86,581,2.02E+11,29
cb066df03597ffe862fb917429c5e241,3.1,3,6.1,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
5f7d329529a795f80d538381a3aa9707,2.08,4,6.08,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
5f7d329529a795f80d538381a3aa9707,1.2,4.3,5.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
9d3c9cb6f9095b844bfaea37f27a52b0,5.5,0,5.5,0,0.58,0.66,0.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,19,0,19,5,0.74,0,0,0,0.26,0,34.4,34.4,2.02E+11,5
5f275f99aa4512c12af06c8f33eb11c0,3.5,2,5.5,0,0.99,1.35,0.93,54,4,4,0,12,0,0,38,0,16,3,0,0,0,0,0,0,0,2,14,0,10,119,0,6,1,0,0,0,0,1,0,0,217.5,2.02E+11,1
adcf87f5d656702b6d1c67972b5ee304,1.2,4.1,5.3,0,0.78,1.44,0.79,41,0,0,0,0,0,0,80,0,24,3,1,0,0,0,0,0,0,0,9,0,0,204,0,124,9,0.36,0.12,0,0.02,0.43,0,17.78,17.78,2.02E+11,9
ece61fab59919e76149508f51d8d0fcb,4,1,5,0,0.67,0.73,0.42,68,11,43,3,216,10,0,263,0,65,2,1,0,10,0,0,10,0,4,22,0,77,304,0,111,4,0.57,0.38,0,0,0.05,6.67,19,220.31,2.02E+11,4
671067b7ed7a482233b94c0c9a986da8,0.4,4,4.4,0,1,1.11,0.92,332,47,49,17,242,48,0,494,0,151,21,6,0,48,0,0,48,0,3,144,0,64,836,0,197,44,0.38,0.26,0.03,0.07,0.25,1087.06,83.82,500.6,2.02E+11,44
726b7a2d27d7cf498094124df70d2338,0,4.4,4.4,0,0.91,1.24,0.95,262,35,491,113,2711,25,0,306,0,157,26,2,0,25,0,0,25,0,45,173,4,204,1016,45,178,25,0.31,0.25,0,0.09,0.34,102.41,10.56,168.79,2.02E+11,25
cb066df03597ffe862fb917429c5e241,0.15,3.6,3.75,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
ef925fb5ca1e1d07ccfb1478ad12f2b5,0,0,0,0,1.56,1.82,1.56,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,5,0,1,51,0,52,6,0.08,0.19,0,0.29,0.42,0,0,0,2.02E+11,6
eb8d675b9c1ec44733bc8c00ac90a1fd,5.55,8.8,14.35,1,0.94,1.1,1.02,202,48,302,60,1949,32,52,174,0,168,13,1,5,27,0,5,27,0,35,138,0,200,756,0,165,23,0.3,0.28,0.04,0.12,0.19,242.47,60.17,392.09,2.02E+11,23
47aa55969a4e0598b83e0ea1afb41a5e,4.3,6.6,10.9,1,0.91,1.16,0.84,169,15,88,8,499,10,25,61,0,90,8,2,3,7,0,3,7,0,53,22,0,315,218,0,116,21,0.24,0.36,0.02,0.05,0.33,2145,25.33,340.48,2.02E+11,21
d9ebcde14911923aeb349dd0ee0edcce,4.7,5.7,10.4,1,1.3,1.24,1.36,71,24,52,19,569,12,3,28,0,28,0,0,1,11,0,1,11,0,34,24,0,90,110,0,7,2,0.29,0.14,0,0.29,0.29,499.37,0,672.76,2.02E+11,2
1d67b4759af328049bc7a53442f234ac,3.2,7.1,10.3,1,0.71,1.02,0.71,213,26,104,6,739,9,25,213,0,80,12,4,5,4,0,5,4,0,30,29,0,161,496,0,191,21,0.34,0.28,0.02,0.03,0.31,1562.67,26.67,241.56,2.02E+11,21
10cced3ff62777b62c6313f00906d0f1,4.4,5.7,10.1,1,1.14,1.56,0.94,136,47,1,1,6,45,8,323,0,70,10,2,4,41,0,4,41,0,13,119,1,40,555,1,156,45,0.29,0.17,0.06,0.05,0.33,104,48.98,337.2,2.02E+11,45
b1a7844ecc2e4e6e9d5e4a5c15eda6aa,3.75,4.5,8.25,0,0.82,0.94,0.74,203,16,21,5,219,21,12,378,0,137,8,3,5,16,0,5,16,0,10,57,0,20,662,0,116,19,0.3,0.41,0.03,0.03,0.22,302.4,57.68,154.75,2.02E+11,19
eb8d675b9c1ec44733bc8c00ac90a1fd,1.2,6.5,7.7,0,0.94,1.1,1.02,202,48,302,60,1949,32,52,174,0,168,13,1,5,27,0,5,27,0,35,138,0,200,756,0,165,23,0.3,0.28,0.04,0.12,0.19,242.47,60.17,392.09,2.02E+11,23
96332107d2240b925506632191171cfb,4.15,3.5,7.65,0,0.89,1.09,0.79,279,43,109,36,682,21,153,147,0,168,17,3,11,10,0,11,10,0,85,56,0,537,412,0,103,21,0.36,0.37,0.02,0.05,0.17,336.78,48.19,174.67,2.02E+11,21
b1a7844ecc2e4e6e9d5e4a5c15eda6aa,2.4,4,6.4,0,0.82,0.94,0.74,203,16,21,5,219,21,12,378,0,137,8,3,5,16,0,5,16,0,10,57,0,20,662,0,116,19,0.3,0.41,0.03,0.03,0.22,302.4,57.68,154.75,2.02E+11,19
96332107d2240b925506632191171cfb,3,2.5,5.5,0,0.89,1.09,0.79,279,43,109,36,682,21,153,147,0,168,17,3,11,10,0,11,10,0,85,56,0,537,412,0,103,21,0.36,0.37,0.02,0.05,0.17,336.78,48.19,174.67,2.02E+11,21
c7155951bb8c4a210b0a235fc70d9e0c,0,5.5,5.5,0,1.36,1.37,0.83,162,43,47,4,292,4,4,55,0,58,10,1,3,1,0,3,1,0,26,51,5,56,269,6,75,12,0.52,0.24,0.01,0.08,0.11,5111,33,666.29,2.02E+11,12
c7155951bb8c4a210b0a235fc70d9e0c,2.96,2,4.96,0,1.36,1.37,0.83,162,43,47,4,292,4,4,55,0,58,10,1,3,1,0,3,1,0,26,51,5,56,269,6,75,12,0.52,0.24,0.01,0.08,0.11,5111,33,666.29,2.02E+11,12
64b178e36b4f035e5b3cbdf09a55e5d3,3,0.5,3.5,0,0.85,0.95,1,69,7,318,31,1598,20,27,271,0,78,5,4,1,19,0,1,19,0,5,46,3,63,547,49,5,1,0.2,0,0,0,0.2,190.32,0,230.52,2.02E+11,1
10cced3ff62777b62c6313f00906d0f1,0.8,2.5,3.3,0,1.14,1.56,0.94,136,47,1,1,6,45,8,323,0,70,10,2,4,41,0,4,41,0,13,119,1,40,555,1,156,45,0.29,0.17,0.06,0.05,0.33,104,48.98,337.2,2.02E+11,45
a41799eb128e8c8ce4c092ca9eb709ca,0.12,2.4,2.52,0,0.96,1.27,1.29,186,14,22,7,102,11,37,267,0,114,13,8,0,11,0,0,11,0,24,34,0,169,380,0,85,27,0.31,0.13,0.05,0.16,0.33,142.86,38.67,108.62,2.02E+11,27
d9ebcde14911923aeb349dd0ee0edcce,0.4,2,2.4,0,1.3,1.24,1.36,71,24,52,19,569,12,3,28,0,28,0,0,1,11,0,1,11,0,34,24,0,90,110,0,7,2,0.29,0.14,0,0.29,0.29,499.37,0,672.76,2.02E+11,2
64b178e36b4f035e5b3cbdf09a55e5d3,0,1.4,1.4,0,0.85,0.95,1,69,7,318,31,1598,20,27,271,0,78,5,4,1,19,0,1,19,0,5,46,3,63,547,49,5,1,0.2,0,0,0,0.2,190.32,0,230.52,2.02E+11,1
fc7202b3757683869060b17c8a0a7e97,10,10,20,1,0.84,1.02,0.89,33,15,0,0,0,22,12,43,1,30,2,1,6,16,0,6,16,0,13,55,0,34,173,1,121,34,0.26,0.31,0.12,0.04,0.26,0,48.82,490.59,2.02E+11,34
5bcd8037e90b2b8f2a22aa1d0a1da928,8.3,10,18.3,1,0.98,1.03,0.99,31,15,1,1,6,30,2,65,2,70,8,0,2,26,2,2,26,2,15,72,12,29,169,31,107,47,0.28,0.12,0,0.1,0.46,0,126.21,410.55,2.02E+11,47
2d306c9a4e4b0790b2dca9c59f23cdc0,7.2,7.5,14.7,1,0.96,1.03,0.82,86,32,0,0,0,8,4,87,1,58,13,2,1,6,1,1,6,1,9,41,6,16,222,12,43,9,0.42,0.26,0.02,0.02,0.09,0,0,351,2.02E+11,9
0b38e949fe31b9856bb04ce6f7ff6ee4,8.3,5.7,14,1,1,1.47,0.88,142,25,0,0,0,8,6,15,2,15,3,2,1,7,0,1,7,0,8,57,0,19,220,2,48,17,0.42,0.21,0.02,0.08,0.17,0,37.65,213.85,2.02E+11,17
d430c6e8da1dc10043417f9c92724ecf,7.35,6.2,13.55,1,0.87,0.98,0.77,150,18,3,1,7,30,12,119,34,78,5,3,6,15,9,6,15,9,8,57,41,21,271,205,106,42,0.42,0.21,0,0.05,0.28,0,37.24,140.6,2.02E+11,42
e23eed6764abb13adc088c6f1e3f9afb,5.6,7.1,12.7,1,0.72,0.97,1.66,265,38,262,34,1885,16,26,46,5,55,1,1,5,8,3,5,8,3,22,59,8,124,390,66,14,10,0,0.36,0,0.29,0.21,265.53,0,300.9,2.02E+11,10
d3ec0df0a6667f515f68c8c70008b0c8,5.2,7.5,12.7,1,0.9,1.16,1.28,85,12,20,5,191,32,35,60,25,44,5,1,7,19,6,7,19,6,14,50,10,60,173,37,22,11,0.05,0.55,0.09,0.14,0.05,0,0,249.57,2.02E+11,11
ab3bed325fd105f5507d4469f0d935e3,1.45,7.6,9.05,0,0.96,1.06,0.95,26,11,1,0,0,24,3,79,12,38,6,1,0,22,2,0,22,2,3,58,2,13,247,12,121,22,0.31,0.24,0,0.09,0.36,0,3.82,138.03,2.02E+11,22
d2fc82ea218657b66655390de0db1bd9,4.12,1.8,5.92,0,0.84,1.1,0.81,27,9,1,1,1,20,1,178,3,43,3,3,1,16,3,1,16,3,8,34,3,18,278,3,100,18,0.24,0.32,0.03,0.05,0.33,0,28,228.62,2.02E+11,18
1e937fa3f467e7f50ceab9117e584d8a,10,10,20,1,0.97,1.02,0.4,174,48,131,43,675,56,0,114,29,62,7,6,0,48,8,0,48,8,0,113,11,0,327,38,1,1,1,0,0,0,0,58.23,0,591.52,2.02E+11,1
df4de1fa9ad33e1cfefacfb1239a7e7c,7.85,9.7,17.55,1,0.97,1.21,0.98,207,84,130,59,1671,47,0,218,4,98,9,2,0,44,3,0,44,3,28,211,6,114,674,20,44,20,0.09,0.32,0.09,0.02,0.43,486.51,32.4,286.06,2.02E+11,20
4221a1bbc5f7a9a1a3d6a872b0f62089,8.3,8.6,16.9,1,0.87,1.33,0.68,538,87,5,4,10,19,0,285,1,158,26,11,0,19,0,0,19,0,33,94,9,157,738,47,77,13,0.48,0.25,0.06,0.03,0.14,640,36.62,246.29,2.02E+11,13
69b7cd6b56a7d0d38ddae2a32fdc6e65,8.2,6.3,14.5,1,0.89,1.05,0.76,183,44,48,10,628,34,0,194,1,50,3,0,0,33,1,0,33,1,0,112,3,1,453,6,26,6,0.23,0.19,0,0,0.58,435.2,28.67,291.93,2.02E+11,6
09500d3c864a02fbf4c800f5a305259e,6.8,7,13.8,1,4.71,21.68,1.61,301,23,121,25,1226,6,0,40,4,82,4,1,0,4,2,0,4,2,1,73,8,18,536,18,62,23,0.06,0.35,0.13,0.1,0.21,1790.08,24.35,1106.68,2.02E+11,23
d02a64a10ea7c739f78118612b7f5aad,6.1,7.5,13.6,1,0.82,1.1,1.12,105,6,0,0,0,9,0,58,9,13,1,0,0,2,7,0,2,7,2,20,7,4,147,11,31,12,0.55,0.03,0,0.19,0.23,0,0,256.14,2.02E+11,12
41ed6a07d1898ad96058d70553212e30,8.9,3.6,12.5,1,0.76,0.82,0.67,143,16,549,131,2797,23,0,252,4,132,13,5,0,23,0,0,23,0,16,148,22,76,820,78,83,20,0.54,0.24,0.08,0.02,0.08,313.8,76.4,329.03,2.02E+11,20
901b809eeadf868a0014ddbe04616ffb,5.25,5.4,10.65,1,0.88,0.96,0.73,222,11,266,19,674,14,0,332,1,93,5,0,0,13,1,0,13,1,3,39,9,89,801,41,127,7,0.26,0.31,0.03,0.01,0.34,503.58,91.43,414.82,2.02E+11,7
be7482aa34fb596f7940637ab7aa875e,3.65,5.4,9.05,0,1.04,1.12,1.31,31,14,12,7,69,20,0,60,9,22,1,0,0,18,2,0,18,2,4,55,6,5,143,15,57,22,0.07,0.07,0.11,0.11,0.54,11.43,31.45,127.88,2.02E+11,22
