student_id,prolog_score,haskell_score,TotalScore,BinaryScore,avDiffratioAlll,avDiffratioCompleted,avdiffDeadline.1,nmbrDecemberSubs,nmbrCompleteDecemberSubs,nmbrJanuarySubs,nmbrCompleteJanuarySubs,nmbrSuccessTestsJanuary,nbCompleteOnTimeSubs.1,nmbMorningSubsOnTIme,nmbDaySubsOnTIme,nmbNightSubsOnTIme,nmbrAlmostCheat.1,nmbrCheat.1,nmbrCheatOnTime.1,nmbMorningubsOnTImeCompleted,nmbDaySubsOnTImeCompleted,nmbNightSubsOnTImeCompleted,nmbMorningubsOnTImeCompleted.1,nmbDaySubsOnTImeCompleted.1,nmbNightSubsOnTImeCompleted.1,nbMorningCompleteSubs,nDayCompleteSubs,nbNightCompleteSubs,nbMorningSubs,nmbDaySubs,nmbNightSubs,nmbrOctoberSubs,nmbrCompleteOctoberSubs,avNmbrShort_05,avNmbrQuiteShort_075,avNmbrQuiteLong_15,avNmbrLong_2,avNmbrAroundSol_0.25,avStyleLengthCompltedSubsJanuary,avStyleLengthCompltedSubsOctober,avStyleLength,Avsubtime,nmbrCompleteSubs
db3a8fff6c6356dd670b63e69437b42e,4.4,9.5,13.9,1,0.92,1.45,0.95,0,0,840,64,3346,0,0,0,0,158,3,0,0,0,0,0,0,0,0,55,14,0,725,168,53,5,0.11,0,0,0.02,0.87,335.88,111.2,319.59,2.02E+11,5
4c52cb4b389af0960f478140229e0244,3.7,6,9.7,0,1.01,2.42,0.95,47,0,29,17,111,3,0,149,0,55,9,0,0,3,0,0,3,0,2,24,3,2,315,5,37,4,0,0.38,0,0.03,0.59,8,66,43.45,2.02E+11,4
d90effd88287ebdb22ed68e60b64e048,7.8,6,13.8,1,0.91,2.23,2.13,171,2,189,29,820,5,0,165,0,82,5,5,0,5,0,0,5,0,2,48,0,44,492,0,18,7,0.61,0.33,0,0.06,0,137.1,135.43,169.68,2.02E+11,7
4e3fc20dba4fd735f33bfa6e97c52ff1,4.8,6,10.8,1,1.38,1.86,2.19,2,0,106,34,568,2,0,5,0,17,1,0,0,2,0,0,2,0,16,28,0,27,126,8,2,2,0,0,0,0.5,0.5,182.35,0,279,2.02E+11,2
795cf77eb62b95ef2d148043a088b0f3,7,6,13,1,1.05,1.89,1.17,32,14,13,4,67,5,0,121,0,41,2,0,0,5,0,0,5,0,12,31,0,25,237,0,60,15,0.28,0.45,0,0.02,0.15,2658,17.87,336.84,2.02E+11,15
5f7d329529a795f80d538381a3aa9707,1.5,6,7.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
aa697914859b16ee577b6d04269560ec,3.7,9,12.7,1,1.66,3.13,1.54,2,0,0,0,0,15,0,150,0,36,1,1,0,15,0,0,15,0,0,26,1,0,238,1,56,11,0.68,0.25,0,0.04,0.04,0,128.73,412,2.02E+11,11
726b7a2d27d7cf498094124df70d2338,5.6,7,12.6,1,0.91,1.24,0.95,262,35,491,113,2711,25,0,306,0,157,26,2,0,25,0,0,25,0,45,173,4,204,1016,45,178,25,0.31,0.25,0,0.09,0.34,102.41,10.56,168.79,2.02E+11,25
66d6e7248bac3a745db922c987f51e31,6.6,1.5,8.1,0,1.13,1.22,0.44,181,22,119,23,783,2,0,59,0,73,10,0,0,2,0,0,2,0,9,40,0,66,334,0,1,1,1,0,0,0,0,142.61,284,267.76,2.02E+11,1
67b38c0e76e43e6e96dda633eb92412a,4.8,4.5,9.3,0,1.49,1.76,1.99,0,0,433,255,3703,0,0,0,0,40,4,0,0,0,0,0,0,0,0,117,147,0,195,278,40,9,0.18,0.42,0,0.22,0.18,218.01,0,210.58,2.02E+11,9
6da8a54723c1ed53525116e45e35a727,6,5,11,1,1.36,7.39,33,11,1,2,0,2,6,0,84,0,27,4,2,0,6,0,0,6,0,0,15,0,2,198,0,3,3,0,0,0,1,0,0,88,283.2,2.02E+11,3
7716025badb98c78d5fc40467b228c9b,5.1,6,11.1,1,2.1,4.38,1.15,342,89,218,50,1756,19,0,316,0,134,12,2,0,19,0,0,19,0,29,188,0,137,892,0,91,38,0.48,0.22,0.02,0.08,0.16,696.88,11.05,359.32,2.02E+11,38
a5aac26648196da0e8cbee9c805ef528,4.7,6,10.7,1,0.89,1.54,1.22,154,8,362,25,1241,6,0,181,0,124,10,0,0,6,0,0,6,0,13,50,1,270,539,2,91,24,0.52,0.13,0,0.15,0.18,575.68,64.83,326.13,2.02E+11,24
a0ed9388475012981aafb8aaaeb3adec,4.4,5,9.4,0,2.88,1.85,5.87,14,2,136,40,988,3,0,125,0,127,11,5,0,3,0,0,3,0,4,52,0,87,450,0,6,2,0,0.17,0,0.17,0.67,348.2,0,308.86,2.02E+11,2
d8e25bf159951bd2deb2f13180808d9e,3.25,6.5,9.75,0,0.85,1.29,1.01,348,44,395,55,2212,5,0,195,0,120,8,1,0,5,0,0,5,0,6,117,7,69,953,105,54,10,0.19,0.35,0.09,0.06,0.17,525.09,225.6,355.29,2.02E+11,10
ac13beb3258ac5a11bcb017cf1caf760,4.3,5.3,9.6,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
ac13beb3258ac5a11bcb017cf1caf760,0.8,6.5,7.3,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
b7978f4543f443b87bab5e9c4014f12e,6.2,1,7.2,0,1.01,1.27,0.86,327,52,239,68,1310,4,0,144,0,128,6,1,0,4,0,0,4,0,52,83,0,258,506,0,42,7,0.1,0.4,0.02,0.02,0.45,198.88,17.71,155.91,2.02E+11,7
248ac370e2d04212e3d4945afe2f8c30,3.6,2.9,6.5,0,0.97,1.22,1.37,221,57,143,33,931,1,0,119,0,127,33,3,0,1,0,0,1,0,8,101,20,35,370,104,22,9,0.05,0.14,0,0.18,0.64,118.06,17.78,184.25,2.02E+11,9
404ff6faf1b4b1bd551e9f420cc243b8,0.4,6,6.4,0,1.09,1.16,0.74,263,21,63,12,207,34,0,304,0,79,14,3,0,34,0,0,34,0,0,106,20,1,783,91,251,53,0.42,0.27,0.02,0.04,0.22,335.67,69.58,196.1,2.02E+11,53
cb066df03597ffe862fb917429c5e241,3.1,3,6.1,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
5f7d329529a795f80d538381a3aa9707,2.08,4,6.08,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
263bb00b9ef59bb5c0c4514f3e2e6296,3.2,2.5,5.7,0,1.95,4.3,0.7,0,0,125,31,619,5,0,49,0,48,8,0,0,5,0,0,5,0,26,29,0,73,207,0,66,13,0.14,0.67,0,0.02,0.12,533.55,20.31,356.51,2.02E+11,13
5f7d329529a795f80d538381a3aa9707,1.2,4.3,5.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
4bd1135791ab4afe4d9f3215ea1705f8,3,2,5,0,2.07,3.78,3.76,3,3,0,0,0,12,0,44,0,18,3,1,0,12,0,0,12,0,2,33,0,3,81,0,20,15,0.6,0,0,0.1,0.3,0,20,245.26,2.02E+11,15
726b7a2d27d7cf498094124df70d2338,0,4.4,4.4,0,0.91,1.24,0.95,262,35,491,113,2711,25,0,306,0,157,26,2,0,25,0,0,25,0,45,173,4,204,1016,45,178,25,0.31,0.25,0,0.09,0.34,102.41,10.56,168.79,2.02E+11,25
f24a9ec03468fa40bd16c3c16028d4e1,0.5,3.5,4,0,1.92,4.91,1.41,131,14,16,2,128,0,0,56,0,32,1,0,0,0,0,0,0,0,2,24,2,13,237,16,7,3,0,0.29,0,0.14,0.43,546,0,238.71,2.02E+11,3
cb066df03597ffe862fb917429c5e241,0.15,3.6,3.75,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
569e6991c410793b72ce3f44cbf534c1,2.8,0,2.8,0,1.14,2.79,2.98,126,26,50,4,94,3,0,173,0,108,11,4,0,3,0,0,3,0,10,63,1,26,557,4,32,10,0.06,0,0,0.12,0.59,103,0,170.65,2.02E+11,10
d53e56e38ef9333345da6eaeec255bfe,1.2,1.5,2.7,0,0.97,0.84,0.88,0,0,71,7,231,1,0,3,0,22,2,0,0,1,0,0,1,0,0,30,0,0,158,0,6,2,0.17,0,0,0,0.83,122.29,64,352.27,2.02E+11,2
b364df2e2ec0a593973273e768817c63,1.6,0.5,2.1,0,1.38,2.23,1.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,6,2,0,0,0,0.17,0.83,0,0,0,2.02E+11,2
8d5f1f070d7cae438b4fc23cf2f59eac,0.2,0,0.2,0,1.07,2.8,0.9,57,2,0,0,0,5,0,89,0,26,2,0,0,5,0,0,5,0,1,16,0,14,154,7,14,6,0.14,0.43,0,0.07,0.36,0,142,399.76,2.02E+11,6
d87fd4d5c3dd8aae2d586b9c1a033f63,10,10,20,1,3.11,9.09,1.06,133,31,261,33,1430,55,6,317,0,94,3,0,1,54,0,1,54,0,2,126,0,62,692,0,121,16,0.18,0.44,0,0.07,0.29,348,45.25,204.97,2.02E+11,16
7aa28a84b39d30935c3926e7c816499c,10,9.5,19.5,1,3.81,18.96,0.45,174,6,59,5,184,2,1,210,0,58,4,1,0,2,0,0,2,0,0,21,0,1,382,0,10,4,0.9,0.1,0,0,0,26.4,0,439.24,2.02E+11,4
7e722aa48ef9571d48cfa734e6a71fb0,10,8,18,1,0.92,0.99,2.29,93,1,190,17,714,11,4,89,0,47,2,0,0,11,0,0,11,0,1,40,0,5,370,0,2,2,0,0,0,0.5,0.5,367.06,0,360.49,2.02E+11,2
aa51b3406b4fff51e614ae8d20afd5c4,6.3,9.5,15.8,1,3.63,11.01,10.38,279,10,76,3,515,7,11,285,0,104,13,2,1,6,0,1,6,0,5,27,0,106,587,0,3,3,0.67,0,0,0.33,0,1488,101.33,945.13,2.02E+11,3
b6dfac6091dcdd25280b49c691bd222a,8.6,5,13.6,1,1.06,2.12,0.91,287,27,310,55,1946,11,25,176,0,119,5,0,1,10,0,1,10,0,9,128,0,144,911,0,139,28,0.4,0.21,0.01,0.03,0.35,895.05,100,625.2,2.02E+11,28
a80ee01b8bd2dfd1956769f04983e629,4.08,9.5,13.58,1,0.91,1.08,1.25,32,1,0,0,0,3,23,120,0,22,4,4,1,2,0,1,2,0,1,3,0,23,125,0,5,1,0,0,0,0,0.4,0,0,961,2.02E+11,1
fdd712806dab629531811ab11a4bd38a,3.9,9,12.9,1,4.09,32.65,2.35,144,16,1,0,0,23,27,530,0,54,5,2,1,22,0,1,22,0,3,54,0,30,805,0,108,22,0.14,0.13,0.06,0.18,0.4,0,156.18,2691.44,2.02E+11,22
557d624893d0175b6a13d06978ce05b3,6.4,6.5,12.9,1,0.85,1.08,1.15,26,9,21,4,60,6,7,95,0,41,9,5,0,6,0,0,6,0,6,24,0,20,237,0,39,7,0.05,0.36,0.05,0.21,0.28,38,0,132,2.02E+11,7
03d5c1b625858c49e1d85b1cd24ff391,4.8,7,11.8,1,0.9,1.61,0.72,25,0,185,39,967,3,7,23,0,69,3,0,1,2,0,1,2,0,2,54,1,20,310,18,108,15,0.47,0.06,0,0.02,0.42,259.49,8.8,201.82,2.02E+11,15
743204d853e215a7a5c4778fd1dc1c6b,6.4,5,11.4,1,0.79,0.91,1.12,49,13,9,5,6,7,11,26,0,11,1,0,3,4,0,3,4,0,18,37,0,36,132,0,29,15,0.28,0.38,0,0.14,0.17,8,159.73,315.2,2.02E+11,15
db77a291b4546f4e11fcdf2b4246366b,4.6,6.5,11.1,1,1.26,1.87,1.37,505,21,218,24,901,8,35,238,0,147,9,1,0,8,0,0,8,0,6,80,0,104,951,0,100,23,0.27,0.3,0,0.16,0.23,595.33,10.78,484.28,2.02E+11,23
a706bb348b2a0c23e35ae11e4d68fc17,2.4,6.5,8.9,0,1.52,1.45,0.97,34,0,366,84,1932,5,41,114,0,125,26,0,0,5,0,0,5,0,25,85,9,151,522,33,74,24,0.07,0.39,0,0.07,0.47,220.38,27,188.3,2.02E+11,24
82f30b9d4f02403faf47b263748108ba,3.2,5.5,8.7,0,0.96,1.1,0.56,207,5,121,7,521,10,11,301,0,104,6,4,2,8,0,2,8,0,9,30,0,89,586,0,10,7,0.1,0.9,0,0,0,774.86,242.86,765.54,2.02E+11,7
2397c3522cdac891621be1ac875cc447,1.8,6.5,8.3,0,0.95,1.45,1.1,5,3,279,46,1779,4,1,73,0,69,6,0,0,4,0,0,4,0,30,42,0,122,333,0,76,18,0.21,0.51,0,0.03,0.24,624.7,14.67,425.44,2.02E+11,18
51c02893004daced093dd280c6e5b466,4.7,2,6.7,0,1.11,1.95,5.77,195,6,69,8,227,4,18,162,0,84,4,3,0,4,0,0,4,0,7,25,0,87,385,6,6,3,0.17,0.33,0,0.17,0.33,23.5,0,94.75,2.02E+11,3
e0d83d5987d201b43976ef5f09d3dc3d,2.8,2,4.8,0,0.92,1.48,1.83,365,19,254,24,1587,5,47,246,0,133,6,1,0,5,0,0,5,0,9,57,2,131,705,47,19,11,0.05,0.32,0,0.42,0.16,364.5,89.45,460.29,2.02E+11,11
64b178e36b4f035e5b3cbdf09a55e5d3,3,0.5,3.5,0,0.85,0.95,1,69,7,318,31,1598,20,27,271,0,78,5,4,1,19,0,1,19,0,5,46,3,63,547,49,5,1,0.2,0,0,0,0.2,190.32,0,230.52,2.02E+11,1
a41799eb128e8c8ce4c092ca9eb709ca,0.12,2.4,2.52,0,0.96,1.27,1.29,186,14,22,7,102,11,37,267,0,114,13,8,0,11,0,0,11,0,24,34,0,169,380,0,85,27,0.31,0.13,0.05,0.16,0.33,142.86,38.67,108.62,2.02E+11,27
64b178e36b4f035e5b3cbdf09a55e5d3,0,1.4,1.4,0,0.85,0.95,1,69,7,318,31,1598,20,27,271,0,78,5,4,1,19,0,1,19,0,5,46,3,63,547,49,5,1,0.2,0,0,0,0.2,190.32,0,230.52,2.02E+11,1
4f69381c9354fe51ea8fb8d275b8b046,0,0.5,0.5,0,1.09,2.68,1.43,212,10,150,6,364,9,16,309,0,89,4,0,0,9,0,0,9,0,6,34,0,56,671,6,84,13,0.2,0.37,0.05,0.04,0.35,32,44.92,166.6,2.02E+11,13
d708902cfdde6b967ad225dd2fa74f34,9.2,10,19.2,1,1.13,2.53,1.03,182,18,90,13,567,50,78,347,15,127,2,0,13,37,0,13,37,0,15,94,0,113,541,15,97,36,0.55,0.22,0,0.08,0.15,281.85,38.89,320.51,2.02E+11,36
bf1eeefa71248ac09aef70f7bc770846,9.7,9,18.7,1,2.18,6.92,1.54,229,44,225,47,1768,28,18,286,24,132,3,1,1,19,8,1,19,8,17,143,21,95,822,90,166,39,0.37,0.2,0.02,0.08,0.32,306.38,61.64,272.2,2.02E+11,39
5bcd8037e90b2b8f2a22aa1d0a1da928,8.3,10,18.3,1,0.98,1.03,0.99,31,15,1,1,6,30,2,65,2,70,8,0,2,26,2,2,26,2,15,72,12,29,169,31,107,47,0.28,0.12,0,0.1,0.46,0,126.21,410.55,2.02E+11,47
c83e71bf5144e9b6e60f5d8605c520e5,10,7.5,17.5,1,1.05,1.74,1.62,421,27,634,109,3289,9,21,305,5,160,8,1,0,9,0,0,9,0,39,129,0,245,1175,25,47,17,0.32,0.11,0.02,0.09,0.32,392.55,165.18,410.33,2.02E+11,17
a86e85df2b2213979a8fe2f2991d88d9,6.8,8.5,15.3,1,0.96,1.26,1.33,399,16,471,60,2966,30,139,509,50,185,12,0,2,25,3,2,25,3,38,85,11,308,1084,179,45,12,0.18,0.18,0.02,0.13,0.47,1671.47,115.33,1337.94,2.02E+11,12
a8836d86c27aaa231bac177797d12bc8,6.9,7,13.9,1,1.69,10.23,1.02,199,13,39,2,235,19,20,571,24,166,9,2,2,16,1,2,16,1,2,58,3,22,1107,30,229,25,0.39,0.27,0.02,0.07,0.2,10,94.72,815.37,2.02E+11,25
ad737f5ea55311035d7dbf4541d9232b,6.6,6.5,13.1,1,2.12,1.75,1.28,109,6,88,28,702,25,28,267,26,56,5,2,4,21,0,4,21,0,20,65,1,87,494,30,143,26,0.34,0.16,0.08,0.08,0.22,696.86,128.92,819.21,2.02E+11,26
c6348a9ad59de600326b19aed6051c56,7.4,4.5,11.9,1,0.99,1.09,0.4,848,55,240,22,1802,8,20,169,96,183,15,6,0,6,2,0,6,2,33,65,23,349,921,333,7,5,1,0,0,0,0,1293.09,102.4,658.45,2.02E+11,5
ded3953480e33642d98307db672b0c56,4.8,6,10.8,1,0.96,1.97,1.64,98,7,57,4,500,6,44,334,6,79,4,3,0,5,1,0,5,1,9,24,1,100,549,7,47,13,0.51,0.11,0.09,0.11,0.17,195,75.69,391.18,2.02E+11,13
0daf7c04c92e88653ac9cd428834cdc0,3.4,6.5,9.9,0,1.24,1.54,1.39,249,6,143,14,610,15,55,318,18,102,5,2,3,10,2,3,10,2,16,34,2,152,584,25,62,13,0.16,0.23,0.05,0.05,0.47,474.29,175.69,402.08,2.02E+11,13
e9037025566b9409cf4b40ed5b5cc2d8,4.8,3.5,8.3,0,1.29,4.54,1.44,179,8,0,0,0,14,1,366,3,122,2,1,0,13,1,0,13,1,5,51,2,11,597,54,64,26,0.34,0.19,0.02,0.12,0.28,0,0,168.28,2.02E+11,26
b0d68c3bd3d444c6f3317ceecd170622,3,4,7,0,1.08,2.06,1.4,83,6,47,5,314,8,12,105,4,44,7,1,0,8,0,0,8,0,3,29,10,34,345,57,79,21,0.23,0.14,0.03,0.06,0.41,76,181.71,335.33,2.02E+11,21
731d73b073df3e4bff70b89fc2f31323,10,10,20,1,5.24,12.34,1,190,44,8,5,211,50,0,149,121,64,3,1,0,22,28,0,22,28,0,63,49,0,285,176,64,30,0.08,0.25,0,0.06,0.61,970.4,463.33,645.11,2.02E+11,30
e3462ef73c1f1953f085498c9d6b8ed5,9,10,19,1,6,15.26,20.68,439,49,55,10,375,20,0,359,76,65,1,0,0,16,4,0,16,4,0,59,19,0,691,136,3,3,0.33,0,0,0.67,0,824.8,0,717.23,2.02E+11,3
a1aa5efb27a890341b696f22e57bcf15,7.8,10,17.8,1,4.65,17.44,3.94,349,48,77,7,582,14,0,272,20,108,9,1,0,14,0,0,14,0,0,60,17,0,553,73,9,5,0.67,0,0,0.11,0.22,193.14,55.2,327.38,2.02E+11,5
83ac5e2447cfb2b3becd5c434e08f108,7.2,8.5,15.7,1,1.65,2.89,2.28,275,56,284,29,2558,31,0,408,143,153,4,1,0,25,6,0,25,6,6,138,12,85,940,153,37,7,0.54,0.16,0,0.05,0.24,402.48,35.43,164.64,2.02E+11,7
fcd13b9868996f0c07f00363a48b2de2,7.1,7,14.1,1,0.84,1.17,0.98,66,12,33,7,528,72,0,287,147,121,2,0,0,53,19,0,53,19,2,94,27,8,546,189,147,32,0.33,0.29,0.01,0.05,0.31,940,12.38,174.73,2.02E+11,32
b92b0536c05879423ead1dfbc42b3ccf,4.5,9.5,14,1,1.79,4.04,3,495,42,286,118,2433,10,0,313,3,136,29,0,0,10,0,0,10,0,46,142,0,126,1019,3,24,6,0.75,0.04,0,0.08,0.12,338.61,0,331.55,2.02E+11,6
09500d3c864a02fbf4c800f5a305259e,6.8,7,13.8,1,4.71,21.68,1.61,301,23,121,25,1226,6,0,40,4,82,4,1,0,4,2,0,4,2,1,73,8,18,536,18,62,23,0.06,0.35,0.13,0.1,0.21,1790.08,24.35,1106.68,2.02E+11,23
be1a277090ca2cf91fdb2776a872a968,2.4,9,11.4,1,1.05,2.48,2.27,275,5,47,11,310,9,0,380,10,115,5,0,0,7,2,0,7,2,2,38,6,6,616,58,64,19,0.33,0.09,0.08,0.38,0.12,11.64,0,244.17,2.02E+11,19
901b809eeadf868a0014ddbe04616ffb,5.25,5.4,10.65,1,0.88,0.96,0.73,222,11,266,19,674,14,0,332,1,93,5,0,0,13,1,0,13,1,3,39,9,89,801,41,127,7,0.26,0.31,0.03,0.01,0.34,503.58,91.43,414.82,2.02E+11,7
2d949aa085ba89aeb30a66a0c134da76,4.6,4.4,9,0,1.2,1.34,0.82,32,13,63,32,449,16,0,18,24,41,7,0,0,10,6,0,10,6,3,65,29,4,109,88,42,26,0.38,0.17,0,0.07,0.33,153.75,0,151.63,2.02E+11,26
c0837c0f630d492b78077a8e27ec1f8f,3.6,5,8.6,0,0.93,1.76,1.33,364,4,130,18,987,20,0,435,135,96,5,2,0,8,12,0,8,12,4,49,29,17,746,226,95,27,0.42,0.16,0.01,0.14,0.23,983.11,99.41,405.76,2.02E+11,27
a9d7388434829139e25b7b795466db39,2.5,6,8.5,0,0.95,1.83,1.38,253,7,173,5,1076,23,0,401,143,113,1,1,0,15,8,0,15,8,0,34,11,4,685,256,139,12,0.22,0.29,0.08,0.18,0.19,104,0,173.07,2.02E+11,12
b32ac453bb99a14403309f1efdfd50f6,1.5,5.5,7,0,1.03,2.18,2.12,0,0,20,6,109,5,0,124,2,49,3,2,0,4,1,0,4,1,0,25,7,0,219,25,31,11,0.1,0.16,0,0.1,0.58,494,0,190.25,2.02E+11,11
c0837c0f630d492b78077a8e27ec1f8f,1.45,3.8,5.25,0,0.93,1.76,1.33,364,4,130,18,987,20,0,435,135,96,5,2,0,8,12,0,8,12,4,49,29,17,746,226,95,27,0.42,0.16,0.01,0.14,0.23,983.11,99.41,405.76,2.02E+11,27
09500d3c864a02fbf4c800f5a305259e,1.6,3,4.6,0,4.71,21.68,1.61,301,23,121,25,1226,6,0,40,4,82,4,1,0,4,2,0,4,2,1,73,8,18,536,18,62,23,0.06,0.35,0.13,0.1,0.21,1790.08,24.35,1106.68,2.02E+11,23
